"TimeID","Reg date","Provider URN","Provider type","Provider name","Authority code","Authority name","Registered places"
443,2007-11-15,"EY358373","Childcare - Non-Domestic","Daisy Club","E08000006","Salford",60
443,2007-11-07,"EY360380","Childminder","REDACTED","E08000003","Manchester",6
443,2007-11-07,"EY360936","Childminder","REDACTED","E08000010","Wigan",6
443,2007-11-07,"EY362074","Childminder","REDACTED","E08000008","Tameside",6
443,2007-11-06,"EY361098","Childminder","REDACTED","E08000009","Trafford",18
443,2007-11-02,"EY360356","Childminder","REDACTED","E08000007","Stockport",12
443,2007-11-02,"EY361388","Childminder","REDACTED","E08000008","Tameside",12
443,2007-11-02,"EY361692","Childminder","REDACTED","E08000003","Manchester",6
443,2007-11-01,"EY362062","Childminder","REDACTED","E08000003","Manchester",5
443,2007-11-01,"EY362661","Childminder","REDACTED","E08000009","Trafford",6
443,2007-11-01,"EY362677","Childminder","REDACTED","E08000007","Stockport",6
442,2007-10-31,"EY362578","Childminder","REDACTED","E08000009","Trafford",6
442,2007-10-31,"EY362604","Childminder","REDACTED","E08000008","Tameside",5
442,2007-10-29,"EY361194","Childminder","REDACTED","E08000008","Tameside",0
442,2007-10-29,"EY361780","Childminder","REDACTED","E08000008","Tameside",6
442,2007-10-29,"EY361961","Childminder","REDACTED","E08000007","Stockport",6
442,2007-10-29,"EY361943","Childcare - Non-Domestic","Bright Stars Care Club","E08000004","Oldham",30
442,2007-10-26,"EY362041","Childminder","REDACTED","E08000010","Wigan",6
442,2007-10-26,"EY362050","Childminder","REDACTED","E08000007","Stockport",6
442,2007-10-25,"EY359714","Childminder","REDACTED","E08000009","Trafford",6
442,2007-10-25,"EY361267","Childminder","REDACTED","E08000003","Manchester",6
442,2007-10-23,"EY361760","Childminder","REDACTED","E08000009","Trafford",6
442,2007-10-19,"EY358611","Childminder","REDACTED","E08000006","Salford",6
442,2007-10-18,"EY357491","Childcare - Non-Domestic","Evergreen Childrens Day Nursery","E08000006","Salford",43
442,2007-10-16,"EY361209","Childminder","REDACTED","E08000007","Stockport",12
442,2007-10-16,"EY362859","Childcare - Non-Domestic","The Manse Nursery","E08000006","Salford",79
442,2007-10-16,"EY361468","Childcare - Non-Domestic","Cool Kids Out Of School Ltd","E08000009","Trafford",40
442,2007-10-15,"EY359561","Childminder","REDACTED","E08000006","Salford",6
442,2007-10-03,"EY359348","Childminder","REDACTED","E08000008","Tameside",6
442,2007-10-02,"EY356380","Childminder","REDACTED","E08000005","Rochdale",6
442,2007-10-02,"EY357556","Childminder","REDACTED","E08000001","Bolton",12
442,2007-10-02,"EY360027","Childminder","REDACTED","E08000008","Tameside",6
442,2007-10-02,"EY362060","Childcare - Non-Domestic","Children's Choice Childcare","E08000009","Trafford",50
442,2007-10-01,"EY361416","Childcare - Non-Domestic","WASP @ St. Marks","E08000006","Salford",32
441,2007-09-28,"EY361846","Childminder","REDACTED","E08000008","Tameside",5
441,2007-09-14,"EY360030","Childcare - Non-Domestic","Bramhall Methodist Church Pre-School","E08000007","Stockport",50
441,2007-09-12,"EY360959","Childcare - Non-Domestic","Happy Hedgehogs Pre-School","E08000008","Tameside",18
441,2007-09-10,"EY357877","Childminder","REDACTED","E08000003","Manchester",5
441,2007-09-10,"EY361931","Childminder","REDACTED","E08000009","Trafford",12
441,2007-09-07,"EY358123","Childminder","REDACTED","E08000001","Bolton",12
441,2007-09-06,"EY357973","Childcare - Non-Domestic","Juice Nurseries Limited","E08000009","Trafford",82
441,2007-09-04,"EY361731","Childcare - Non-Domestic","Bruntwood Pre-School LTD","E08000007","Stockport",30
441,2007-09-03,"EY360501","Childcare - Non-Domestic","Kids Collective @ Bowdon","E08000009","Trafford",80
441,2007-09-03,"EY360880","Childcare - Non-Domestic","Kids Collective @ Wellgreen","E08000009","Trafford",70
440,2007-08-31,"EY357461","Childminder","REDACTED","E08000004","Oldham",5
440,2007-08-30,"EY358245","Childminder","REDACTED","E08000005","Rochdale",5
440,2007-08-29,"EY356948","Childminder","REDACTED","E08000003","Manchester",6
440,2007-08-29,"EY358128","Childminder","REDACTED","E08000001","Bolton",6
440,2007-08-29,"EY360640","Childcare - Non-Domestic","Elmridge Activity Centre","E08000009","Trafford",48
440,2007-08-23,"EY361171","Childcare - Non-Domestic","Clever Clowns Day Nursery","E08000007","Stockport",30
440,2007-08-21,"EY356983","Childminder","REDACTED","E08000008","Tameside",6
440,2007-08-20,"EY360805","Childminder","REDACTED","E08000010","Wigan",6
440,2007-08-14,"EY355740","Childminder","REDACTED","E08000007","Stockport",0
440,2007-08-09,"EY355766","Childminder","REDACTED","E08000003","Manchester",6
440,2007-08-08,"EY356132","Childminder","REDACTED","E08000010","Wigan",6
440,2007-08-08,"EY356974","Childminder","REDACTED","E08000001","Bolton",6
440,2007-08-06,"EY353204","Childminder","REDACTED","E08000004","Oldham",0
440,2007-08-06,"EY356939","Childminder","REDACTED","E08000009","Trafford",12
440,2007-08-01,"EY358549","Childminder","REDACTED","E08000007","Stockport",6
439,2007-07-25,"EY358448","Childcare - Non-Domestic","St Catherine's Wrap Around Care","E08000003","Manchester",115
439,2007-07-23,"EY358521","Childcare - Non-Domestic","The Willows Before and After School Club","E08000005","Rochdale",40
439,2007-07-20,"EY356629","Childminder","REDACTED","E08000009","Trafford",6
439,2007-07-20,"EY356873","Childcare - Non-Domestic","Paintpots (Manchester) LTD","E08000003","Manchester",81
439,2007-07-13,"EY356233","Childminder","REDACTED","E08000009","Trafford",6
439,2007-07-04,"EY358581","Childcare - Non-Domestic","Brighter Beginnings Newton Heath","E08000003","Manchester",53
439,2007-07-03,"EY349920","Childminder","REDACTED","E08000002","Bury",18
438,2007-06-26,"EY355140","Childminder","REDACTED","E08000007","Stockport",6
438,2007-06-25,"EY347285","Childminder","REDACTED","E08000003","Manchester",6
438,2007-06-25,"EY356017","Childcare - Non-Domestic","Brighter Beginnings Fallowfield","E08000003","Manchester",35
438,2007-06-20,"EY349694","Childminder","REDACTED","E08000008","Tameside",12
438,2007-06-18,"EY358603","Childcare - Non-Domestic","Heron Day Nursery","E08000010","Wigan",48
438,2007-06-14,"EY355583","Childminder","REDACTED","E08000006","Salford",6
438,2007-06-06,"EY349743","Childminder","REDACTED","E08000008","Tameside",4
438,2007-06-06,"EY350197","Childminder","REDACTED","E08000001","Bolton",6
438,2007-06-05,"EY355644","Childcare - Non-Domestic","The Red House Nursery","E08000001","Bolton",49
438,2007-06-04,"EY350183","Childminder","REDACTED","E08000006","Salford",6
438,2007-06-01,"EY350167","Childminder","REDACTED","E08000006","Salford",12
437,2007-05-29,"EY350396","Childminder","REDACTED","E08000004","Oldham",6
437,2007-05-29,"EY348662","Childcare - Non-Domestic","The Childcare Village","E08000004","Oldham",72
437,2007-05-22,"EY350254","Childminder","REDACTED","E08000009","Trafford",6
437,2007-05-17,"EY350707","Childminder","REDACTED","E08000003","Manchester",6
437,2007-05-15,"EY350925","Childcare - Non-Domestic","Gorsey Kids Club","E08000002","Bury",32
437,2007-05-15,"EY355289","Childcare - Non-Domestic","Pre-School Learning Alliance Tonge Children's Centre","E08000001","Bolton",70
437,2007-05-11,"EY353907","Childcare - Non-Domestic","St Anne's Care Club","E08000004","Oldham",40
437,2007-05-10,"EY355950","Childcare - Non-Domestic","The Parachute Out of School Club","E08000001","Bolton",70
437,2007-05-03,"EY347997","Childminder","REDACTED","E08000003","Manchester",6
436,2007-04-26,"EY349551","Childminder","REDACTED","E08000009","Trafford",6
436,2007-04-18,"EY349006","Childminder","REDACTED","E08000010","Wigan",6
435,2007-03-21,"EY349122","Childminder","REDACTED","E08000010","Wigan",6
435,2007-03-16,"EY348722","Childcare - Non-Domestic","Beaver Road Play Station","E08000003","Manchester",50
434,2007-02-27,"EY348696","Childminder","REDACTED","E08000007","Stockport",6
434,2007-02-27,"EY345251","Childcare - Non-Domestic","Tiddlywinks Day Nursery","E08000003","Manchester",68
434,2007-02-26,"EY348871","Childcare - Non-Domestic","Gillitots Day Nursery","E08000009","Trafford",30
434,2007-02-23,"EY347422","Childminder","REDACTED","E08000003","Manchester",6
434,2007-02-21,"EY348541","Childminder","REDACTED","E08000008","Tameside",6
434,2007-02-16,"EY344228","Childminder","REDACTED","E08000007","Stockport",0
434,2007-02-07,"EY347901","Childminder","REDACTED","E08000006","Salford",12
434,2007-02-05,"EY346979","Childminder","REDACTED","E08000005","Rochdale",6
433,2007-01-29,"EY345681","Childcare - Non-Domestic","Narnia Day Nursery & Nursery School","E08000009","Trafford",36
433,2007-01-26,"EY347547","Childminder","REDACTED","E08000002","Bury",6
433,2007-01-24,"EY347284","Childminder","REDACTED","E08000006","Salford",12
433,2007-01-23,"EY345176","Childminder","REDACTED","E08000008","Tameside",6
433,2007-01-23,"EY347225","Childminder","REDACTED","E08000008","Tameside",6
433,2007-01-15,"EY347343","Childminder","REDACTED","E08000007","Stockport",6
433,2007-01-12,"EY339580","Childcare - Non-Domestic","Little Gems Nursery","E08000005","Rochdale",37
433,2007-01-11,"EY346120","Childcare - Non-Domestic","Chantlers Pre-School","E08000002","Bury",32
433,2007-01-09,"EY346659","Childminder","REDACTED","E08000007","Stockport",12
433,2007-01-03,"EY346195","Childminder","REDACTED","E08000007","Stockport",6
432,2006-12-27,"EY345786","Childcare - Non-Domestic","Little Acorns","E08000007","Stockport",30
432,2006-12-22,"EY346240","Childminder","REDACTED","E08000005","Rochdale",6
432,2006-12-21,"EY332867","Childminder","REDACTED","E08000007","Stockport",6
432,2006-12-21,"EY344785","Childminder","REDACTED","E08000004","Oldham",6
432,2006-12-18,"EY344859","Childminder","REDACTED","E08000005","Rochdale",6
432,2006-12-14,"EY346582","Childminder","REDACTED","E08000007","Stockport",6
432,2006-12-13,"EY345657","Childminder","REDACTED","E08000003","Manchester",6
432,2006-12-12,"EY340591","Childminder","REDACTED","E08000009","Trafford",6
432,2006-12-12,"EY345798","Childminder","REDACTED","E08000009","Trafford",6
432,2006-12-05,"EY346157","Childminder","REDACTED","E08000009","Trafford",6
432,2006-12-04,"EY345934","Childminder","REDACTED","E08000009","Trafford",6
431,2006-11-28,"EY342654","Childminder","REDACTED","E08000006","Salford",12
431,2006-11-21,"EY344617","Childminder","REDACTED","E08000005","Rochdale",4
431,2006-11-20,"EY345242","Childminder","REDACTED","E08000002","Bury",6
431,2006-11-17,"EY342767","Childminder","REDACTED","E08000007","Stockport",6
431,2006-11-14,"EY343508","Childminder","REDACTED","E08000003","Manchester",6
431,2006-11-13,"EY343098","Childminder","REDACTED","E08000006","Salford",6
431,2006-11-13,"EY341101","Childcare - Non-Domestic","The Harvey Children's Centre","E08000001","Bolton",46
431,2006-11-10,"EY344557","Childminder","REDACTED","E08000003","Manchester",6
431,2006-11-08,"EY340108","Childminder","REDACTED","E08000006","Salford",6
431,2006-11-08,"EY343055","Childminder","REDACTED","E08000007","Stockport",6
431,2006-11-07,"EY341919","Childminder","REDACTED","E08000009","Trafford",12
431,2006-11-06,"EY343442","Childminder","REDACTED","E08000006","Salford",6
431,2006-11-06,"EY344292","Childcare - Non-Domestic","Krafty Kids Oldham Ltd","E08000004","Oldham",17
431,2006-11-03,"EY337661","Childcare - Non-Domestic","Newbold Childrens Centre Nursery","E08000005","Rochdale",56
431,2006-11-02,"EY342727","Childminder","REDACTED","E08000009","Trafford",6
431,2006-11-02,"EY344017","Childcare - Non-Domestic","Woodhouse Park Family Centre","E08000003","Manchester",12
431,2006-11-02,"EY344196","Childcare - Non-Domestic","Kids Collective @ Navigation","E08000009","Trafford",24
431,2006-11-01,"EY342717","Childminder","REDACTED","E08000007","Stockport",6
431,2006-11-01,"EY342813","Childcare - Non-Domestic","Platt Bridge Community Childcare Ltd","E08000010","Wigan",46
430,2006-10-30,"EY340914","Childminder","REDACTED","E08000001","Bolton",12
430,2006-10-27,"EY342798","Childminder","REDACTED","E08000008","Tameside",6
430,2006-10-26,"EY340796","Childcare - Non-Domestic","Bearswraparound Care Services @ Mount Carmel RC Primary School","E08000003","Manchester",54
430,2006-10-24,"EY342606","Childminder","REDACTED","E08000003","Manchester",6
430,2006-10-24,"EY342936","Childminder","REDACTED","E08000006","Salford",6
430,2006-10-17,"EY340408","Childminder","REDACTED","E08000005","Rochdale",0
430,2006-10-16,"EY344158","Childminder","REDACTED","E08000004","Oldham",12
430,2006-10-14,"EY338453","Childcare - Non-Domestic","Sandbrook Childrens Centre Nursery","E08000005","Rochdale",60
430,2006-10-10,"EY341661","Childminder","REDACTED","E08000001","Bolton",6
430,2006-10-06,"EY342046","Childcare - Non-Domestic","Toddlers Pre-School Learning Ltd","E08000002","Bury",43
430,2006-10-05,"EY340943","Childminder","REDACTED","E08000001","Bolton",6
430,2006-10-03,"EY336875","Childcare - Non-Domestic","Boarshaw Private Day Nursery","E08000005","Rochdale",28
429,2006-09-29,"EY343063","Childcare - Non-Domestic","Kate's Kindergarten","E08000010","Wigan",49
429,2006-09-26,"EY340703","Childcare - Non-Domestic","North Cheshire Jewish Nursery Education Trust","E08000007","Stockport",70
429,2006-09-25,"EY342566","Childminder","REDACTED","E08000002","Bury",6
429,2006-09-20,"EY338555","Childminder","REDACTED","E08000008","Tameside",6
429,2006-09-20,"EY341514","Childminder","REDACTED","E08000002","Bury",0
429,2006-09-20,"EY339005","Childcare - Non-Domestic","Tarbiyah Nurseries","E08000003","Manchester",96
429,2006-09-18,"EY334732","Childminder","REDACTED","E08000008","Tameside",12
429,2006-09-16,"EY341566","Childminder","REDACTED","E08000008","Tameside",6
429,2006-09-07,"EY340551","Childminder","REDACTED","E08000007","Stockport",6
429,2006-09-04,"EY340566","Childminder","REDACTED","E08000006","Salford",6
429,2006-09-04,"EY337977","Childcare - Non-Domestic","Woodland PDN Ltd","E08000005","Rochdale",86
429,2006-09-03,"EY340493","Childminder","REDACTED","E08000001","Bolton",12
428,2006-08-31,"EY340162","Childcare - Non-Domestic","Just 4 Kids","E08000006","Salford",35
428,2006-08-31,"EY339662","Childcare - Non-Domestic","Panda Pre-School","E08000004","Oldham",41
428,2006-08-30,"EY337927","Childminder","REDACTED","E08000007","Stockport",6
428,2006-08-25,"EY339432","Childminder","REDACTED","E08000001","Bolton",6
428,2006-08-25,"EY338493","Childcare - Non-Domestic","Squirrels Children Day Nursery, Leigh","E08000010","Wigan",67
428,2006-08-24,"EY340158","Childminder","REDACTED","E08000008","Tameside",6
428,2006-08-23,"EY338984","Childcare - Non-Domestic","Bubbles","E08000002","Bury",40
428,2006-08-22,"EY333753","Childminder","REDACTED","E08000008","Tameside",6
428,2006-08-22,"EY339637","Childminder","REDACTED","E08000010","Wigan",6
428,2006-08-17,"EY336894","Childminder","REDACTED","E08000009","Trafford",6
428,2006-08-15,"EY338242","Childminder","REDACTED","E08000007","Stockport",6
428,2006-08-14,"EY336194","Childminder","REDACTED","E08000006","Salford",6
428,2006-08-14,"EY335501","Childcare - Non-Domestic","Abacus Nursery","E08000008","Tameside",71
428,2006-08-10,"EY339937","Childcare - Non-Domestic","Outburst After School and Holiday Club","E08000009","Trafford",40
428,2006-08-08,"EY338540","Childcare - Non-Domestic","Ladybirds Educational  Nursery","E08000004","Oldham",38
428,2006-08-07,"EY332730","Childcare - Non-Domestic","Copper Beeches Day Nursery Ltd.","E08000009","Trafford",46
428,2006-08-04,"EY338104","Childminder","REDACTED","E08000003","Manchester",12
428,2006-08-04,"EY340840","Childcare - Non-Domestic","Headstart Pre-school LTD","E08000010","Wigan",24
428,2006-08-03,"EY335287","Childminder","REDACTED","E08000009","Trafford",6
428,2006-08-01,"EY339897","Childminder","REDACTED","E08000001","Bolton",6
427,2006-07-25,"EY309791","Childminder","REDACTED","E08000005","Rochdale",6
427,2006-07-24,"EY334261","Childminder","REDACTED","E08000008","Tameside",6
427,2006-07-24,"EY337632","Childminder","REDACTED","E08000009","Trafford",6
427,2006-07-21,"EY336497","Childminder","REDACTED","E08000002","Bury",12
427,2006-07-14,"EY334657","Childminder","REDACTED","E08000004","Oldham",6
427,2006-07-14,"EY336931","Childcare - Non-Domestic","Young Persons Centre","E08000010","Wigan",74
427,2006-07-11,"EY337021","Childminder","REDACTED","E08000009","Trafford",6
427,2006-07-07,"EY334843","Childminder","REDACTED","E08000006","Salford",6
427,2006-07-04,"EY336206","Childminder","REDACTED","E08000009","Trafford",6
426,2006-06-26,"EY337106","Childminder","REDACTED","E08000009","Trafford",12
426,2006-06-26,"EY337111","Childminder","REDACTED","E08000009","Trafford",12
426,2006-06-23,"EY335311","Childminder","REDACTED","E08000010","Wigan",6
426,2006-06-19,"EY333299","Childminder","REDACTED","E08000001","Bolton",6
426,2006-06-19,"EY334829","Childminder","REDACTED","E08000001","Bolton",5
426,2006-06-07,"EY337016","Childcare - Non-Domestic","Starbrite Nursery","E08000010","Wigan",35
425,2006-05-31,"EY334803","Childcare - Non-Domestic","Beehive Club","E08000004","Oldham",32
425,2006-05-26,"EY330807","Childminder","REDACTED","E08000006","Salford",6
425,2006-05-26,"EY332147","Childminder","REDACTED","E08000001","Bolton",6
425,2006-05-26,"EY334530","Childminder","REDACTED","E08000003","Manchester",6
425,2006-05-25,"EY334224","Childminder","REDACTED","E08000010","Wigan",6
425,2006-05-19,"EY331447","Childminder","REDACTED","E08000004","Oldham",6
